"","player.id","player.firstname","player.lastname","team.id","team.name","team.nickname","team.code","team.logo","game","points","pos","min","fgm","fga","fgp","ftm","fta","ftp","tpm","tpa","tpp","offReb","defReb","totReb","assists","pFouls","steals","turnovers","blocks","plusMinus","comment"
"1",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8137,23,"SG","23:01", 8,17,"47.1",2,2,"100",5,11,"45.5",0, 0, 0,1,1,1,0,0,"-14",NA
"2",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8150, 6,"SG","25:40", 2,10,"20.0",0,0,"0.0",2, 7,"28.6",0, 3, 3,7,2,1,1,0,"4",NA
"3",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8159,18,"SG","23:42", 6,14,"42.9",1,1,"100",5,10,"50.0",0, 3, 3,2,1,1,0,1,"0",NA
"4",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8169,11,"SG","29:36", 3,13,"23.1",2,3,"66.7",3, 9,"33.3",0, 5, 5,1,2,1,3,0,"-10",NA
"5",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7527,22,"SG","41:07", 7,15,"46.7",3,3,"100",5,11,"45.5",1, 3, 4,3,5,1,3,0,"-2",NA
"6",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7538,14,"SG","34:41", 4,14,"28.6",4,6,"66.7",2, 7,"28.6",1, 3, 4,0,3,1,1,0,"1",NA
"7",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7547,17,"SG","33:55", 6,16,"37.5",2,2,"100",3, 9,"33.3",0, 0, 0,3,3,1,1,1,"-18",NA
"8",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8236,12,"SG","34:37", 4,10,"40.0",1,1,"100",3, 7,"42.9",1, 7, 8,3,2,0,2,0,"8",NA
"9",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8246,19,"SG","37:47", 7,18,"38.9",0,0,"0.0",5,15,"33.3",0, 3, 3,5,3,0,2,1,"-9",NA
"10",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8260,17,"SG","37:31", 6,17,"35.3",0,0,"0.0",5,12,"41.7",0, 4, 4,2,3,1,3,0,"-3",NA
